CPU Low (ns),CPU Medium (ns),CPU High (ns),CPU Medium & Memory Intensity (ns),CPU High & Memory Intensity (ns)
13877935,7976702,9716365,569360,11926324
3946169,10033077,9031047,907992,8126338
12046196,11030270,10248668,1063096,9851453
8257430,7991121,9751310,278980,11085558
9640778,11000246,9254742,9841746,9057991
11049340,8891109,10766434,8108743,8811808
7922544,10165863,9024622,133415,10096835
12191866,9903587,9324840,509422,8977171
6995264,9174556,10151257,6404599,10053656
11922570,9738027,9645005,675894,7925561
9055824,10096510,10000495,944027,9890697
9973430,9976083,9847091,197421,9021865
8974575,8998863,9428123,2827979,9145212
10882271,9948127,9627923,2017135,9843321
9077648,11119592,9914110,203345,9112217
8942576,7836796,8995084,1740708,9167031
9097739,10072398,8982444,176717,9857678
9977712,10940238,9999919,339501,9265406
8969923,8010354,9062591,149430,9040148
9009083,9970733,9941226,3458404,9516019
9890634,9128813,8139616,155339,9988412
7954888,10849638,10896973,695003,9055411
10239064,8347056,8945089,165535,12040562
9034548,9608908,9010838,901410,7914551
9014503,9958131,10001207,6090337,9056169
9930923,9094341,9202637,290055,11039040
8781582,11099722,9818291,562132,9934345
10066797,8878597,9056660,4988990,7980060
8998889,9397013,8911169,227788,10284266
9043279,10557129,10079388,1684868,9772708
8912913,9025804,9110549,380292,7995382
10036213,9435183,10809933,4685513,9954832
8215706,10648171,83194,271527,8982442
9758203,8903995,6958885,900671,11086411
9383864,8224300,11204952,12866737,8042263
9567384,10768209,9719620,189951,10883306
10199301,8045790,10175411,802485,9103260
8785169,9968712,8934326,4922734,10004230
8998892,9308519,11096158,11038657,8900686
10052398,9108472,4859899,9002570,8957872
8962807,9548792,346437,8853431,10018246
8431600,8242250,11661081,5019816,9363671
9517690,10765969,193071,307176,9633270
10024169,9025244,7795603,830926,10143463
8046517,9987306,10967147,2934377,8957401
9943811,9048071,9038957,948643,8884968
9934858,8878337,9975449,4203760,11030616
9066975,10118719,8987591,7712867,7970533
8988588,8874766,9108219,342465,11070794
10114044,9016726,9880476,5845874,8925979
9904336,10046519,9032713,120081,9094152
8955376,7998321,9298166,960269,8990033
10097431,9921146,8899415,14935818,8882348
9891609,2262774,10834840,5961557,9398233
1046126,5805977,7933128,888372,9548646
147157,11031671,10360408,226683,9495983
171174,8884725,8710338,5889081,9518378
160913,10088896,10048880,12823283,9209951
120844,955651,8937907,7023704,9271813
134058,153722,11149418,12049434,9511639
153929,4240843,8962331,6859746,9017375
232279,12625298,8897700,12241457,9969408
114198,8966432,8985714,104524,9008585
108540,10109477,9307747,4705956,11099320
137837,9118533,10988023,11930778,8168576
137719,9720304,6672077,8975120,10737130
165409,8987722,11049302,9110969,10048931
211486,9154581,8901958,8984556,8158184
160503,9820592,9084464,11932208,10032122
110686,8322088,8879124,360264,9706113
111800,9817175,10083023,4651169,10131915
109883,11068526,8034336,12095386,7906384
110186,6816314,10064999,6889152,12204534
135803,10036713,8813150,11374839,7126914
126424,9048543,9986813,8526128,9707792
176929,9927730,8157191,10093579,8964502
158959,9057218,9991935,10203223,9992466
131985,9919046,9010064,8969016,9995693
132945,9174502,10200450,9979272,10111943
115582,9838153,8648305,9858239,10056718
115852,9964360,9041283,9139017,9942852
142156,9023074,7205699,9835014,7434970
74691,11070437,28829146,9956199,13501605
137594,9214888,14059040,8106512,6241216
113350,9745279,4899086,9943177,11707152
112525,9204352,13931533,9022131,8062114
137351,9858106,8333001,9951912,9456854
130667,9919974,7786795,8889332,9462502
192778,11060454,257246,10193091,10042592
126771,8039053,7744378,8998811,7999475
140496,9883023,133281,9967686,10176908
119611,11171272,640514,8064209,9825505
109389,7844040,7154659,10875587,8497983
99146,8973704,9962468,7011610,10562301
112046,3085803,10063793,832299,10124418
165455,4908343,7067302,7207253,7785521
148201,10101163,10226023,14854186,10182577
106858,160753,9580217,5892229,10850388
240846,70899,8942262,11073195,7180376
161036,148743,10061264,9063030,12109656
131621,164842,10105475,9899588,8903601
159062,157110,7960136,9038913,8880609
141877,193552,9865077,9999388,9864443
268043,120980,8010269,5001765,11085413
122567,150560,10073965,867649,7967295
131970,175770,9056910,13174479,9911576
131173,170593,9876397,251998,9110721
151517,481019,8956412,4792305,9931257
161450,220013,9103982,2893717,9129740
202489,139520,10004311,141059,11059545
171157,112977,7955024,3894088,7728767
130532,110409,11076528,2761623,9116745
114891,351124,7873986,7070413,9936631
120962,112864,9043007,9913443,8958690
184595,107227,10002610,9028739,11066476
229137,117075,8401993,8983644,7954970
77121,107961,9571404,10945917,10070877
168515,108919,9056923,9111728,8994922
111921,109592,9965692,9056083,9891813
111992,143450,8994296,10875400,9001237
114648,154262,9015881,8126684,9252778
102685,105516,9903732,232604,11875064
115089,107410,9117186,9614299,7921778
293583,107366,8928947,6942335,10966755
218976,107645,9980570,13231926,9041571
151757,108500,8952592,4053060,8084773
115985,111253,8013804,1841830,11901297
113843,116440,11219586,3912618,7937626
114480,111589,7803959,137096,10968527
252135,126094,9957721,4859594,7095257
110374,105357,8949601,1938717,10915047
118571,106202,10054775,171364,8097635
132077,107241,7961664,5037713,11002893
134146,118563,10040398,12774091,9208129
157986,108710,9002545,354967,787136
10431393,98550,9987936,669159,663752
11108303,263612,8294899,202642,3224783
10332870,107641,9589908,847270,13057362
9554425,106238,8277034,10906160,8065356
9867375,108702,4962660,371359,8823382
10053823,111937,2832073,6688444,9980026
8234841,111565,10309148,950499,9992569
2915640,112141,9615911,9046210,10060997
5771220,113014,1301837,1072591,8892635
10965917,137474,720680,7003451,9047536
1139552,154903,170639,993668,10056504
200458,145642,2784669,294194,8883737
70479,114175,10069287,7767130,9017876
103617,107330,9979197,158243,9996759
167455,108201,8235382,2682531,9257055
127544,108634,10071364,789019,9724255
336713,109245,8796954,1119068,8152863
66165,261080,6925862,1036435,10923365
126761,73670,12250351,4929583,8954564
113211,62027,9776069,1080952,10113353
113678,106048,8979239,2961396,9852053
144661,106860,9035506,850666,8987426
158255,107389,8867092,188441,9051767
170418,108404,10028712,3067431,10052889
156768,109591,8278375,301309,9955202
132218,128548,10243183,2426803,10226875
131368,134493,9416862,140494,8749780
115276,109731,8006286,188506,10025535
166607,105113,9436043,2811100,9060646
205765,106565,9999923,417126,11911907
90339,107417,9702675,851793,6085500
159363,108089,9862195,639748,11891355
116127,118743,10035939,135308,7348308
132789,110846,8990500,5029220,9017466
128682,116862,10195129,895764,10726942
114394,70383,9818423,122685,8078818
115305,157060,9947769,175641,9766344
167326,106151,9335173,1792100,10309164
65430,106698,10769239,823854,8748710
144923,166270,8955672,2838106,8164701
145847,164919,8966732,2101047,10875694
115139,168498,10049303,1057586,9863492
192850,266152,10981067,994494,8002903
224197,220653,9009317,1984444,9297243
159155,203114,10089330,888729,24823337
122203,204793,8173709,155213,4861491
131399,240665,11785220,3000188,10341356
134374,302635,7566947,923353,10747301
116634,118029,13493165,160788,8445047
123839,101968,6961394,179835,10451879
136964,111832,8894985,4728555,8312401
344456,110150,7990918,1882263,9998697
182903,110817,9951388,9034940,9746178
112040,343400,3012814,8102279,10031718
112845,200952,3999336,12957285,8273055
109550,201315,11006160,6975910,9633425
109481,203040,7957058,10940208,9083315
180353,247719,9997381,9111674,9946813
139810,108804,9012529,7783678,8520768
119694,155038,10035545,5255717,10487431
111869,245443,9050112,660907,8989981
108437,115821,9411065,5093158,8979672
123206,124668,9531711,365334,10018516
191930,213935,10148387,2793962,10178825
123909,111555,8824634,11827781,9179665
86415,109856,10094501,305766,9649110
132736,112384,10037653,6645789,9085986
201838,113662,7975425,167647,10873487
205408,126469,9868354,10907657,9033179
205084,116830,9206032,9151384,8975185
243061,119181,9863885,721681,10014914
149080,148205,7970698,1142510,8988204
207620,132085,9246116,3910959,9978158
205336,109696,9929526,1363136,8345042
206694,110104,9268600,11859464,9890522
243039,100795,9515859,5098619,8970904
128870,196235,8999971,7770476,9777089
4284893,206213,9160799,111422,9064505
11137972,188348,10797407,2689315,8985598
10523052,111146,9050338,168484,9492675
9400499,122242,9349960,3978871,9452753
9530669,110560,10991677,6004286,10103261
10958509,194018,9740914,1085299,8978665
8058248,128153,9860230,747571,10100725
11294104,114828,8177343,6211850,8832875
7761316,141857,11046669,708738,9258359
11963588,248184,9867259,1427176,11932707
7912964,48426,8910430,11774236,8906246
8623788,119734,10041260,7900325,10004020
14583077,119353,9994674,11978540,8994466
5785954,114794,8958180,3211336,10844767
10984779,114198,10005137,167085,7886656
9302118,194466,9128553,3744429,8972415
9788385,222522,9119365,272495,11029071
5147392,203893,10843591,5962020,8023676
817706,204958,8970615,678515,9932350
348147,190070,10063173,440966,9095575
151439,218406,10829896,413817,9895329
149040,134171,7969654,3614849,9097344
189882,195101,10000555,649647,8994761
193257,226841,9297390,942786,9988991
250599,191228,9945451,240308,8194172
240970,271289,154603,604778,10743133
216311,258933,467286,228482,9100008
251495,173647,5186740,427783,9865090
210372,318841,11982314,4577489,8144986
199664,229419,8032185,692195,10961482
191770,114670,9917266,1173652,8860085
190945,252628,8010305,307894,9980439
166008,194189,11048486,1389914,8228304
227454,215013,8046474,2050538,10919717
192864,236627,9874243,207373,9956045
136324,174836,9021797,126765,8986635
118123,150548,9040516,190552,7908869
120843,133461,9915485,880235,10216547
153260,131473,8976098,589681,9973856
112055,168958,10085000,117413,9796925
327524,118338,7937029,2035038,8956825
116627,151526,10001576,165756,9057873
104911,166320,9098827,685435,10033186
120284,131335,9933476,2071864,8085337
395714,105813,8184321,443898,10830539
119395,115365,10286781,2659784,8046453
128957,118157,8670731,1084558,11053391
114241,277359,10897579,950803,7930910
114623,83220,8369472,737134,9928673
114971,44589,9654182,374990,10177516
250454,110006,9114281,2535198,8809062
76872,110781,9853428,1001062,8137191
116379,113150,9022090,149708,11917238
136050,112033,9262907,2142264,8072911
113020,139678,10636948,1072921,9887777
125553,222684,9046046,657320,10964218
118287,204338,9927732,216236,10057821
116613,156874,10080942,979584,8089216
223516,160231,9938203,374891,8895184
182752,139716,10029107,544385,8950614
185437,122639,10068871,988145,9495963
183009,147847,11178763,1733785,9449446
190911,96863,7799605,2236163,9037435
214292,113192,9136618,1067002,9042555
109334,148972,10733848,2778466,10949175
185032,125244,8043743,83371,7942351
204042,121518,13186576,869204,8983875
198935,120964,6910719,2156368,10045689
237301,128408,9926152,750395,9191952
139795,233747,24291406,194461,9814973
186251,186259,4857339,289362,10079069
181409,188101,10993137,484222,8851527
191067,163391,8760931,129973,9055634
201493,171596,1001211,1085465,8946146
109615,192677,7206977,310318,11000257
186018,145304,9862719,508307,8993614
114515,132010,8025623,332308,9953062
139980,111170,10107572,1794363,9072751
117242,113579,9064312,237472,11085726
105568,116374,9956990,732114,7923749
115830,115546,9774381,1842161,3003004
361751,377863,9308470,452233,4945061
121566,118215,10692826,1889201,10035456
136856,115038,9033086,1729390,9031278
113158,111763,9928713,1109751,10943374
127259,112646,9312881,885651,9217492
118932,113421,10696980,134425,8944678
188690,118510,10096132,309202,9892990
147941,138223,9969062,563439,8111135
99524,115232,10083963,886534,9831971
111286,109299,10010214,1193314,8432389
111215,111032,9177854,207038,11627750
125233,111736,9899626,2736339,7889900
137675,114086,9828288,1168977,9975066
299522,123530,9111175,620402,10060344
237692,117228,8860917,297695,8935480
200858,145247,9925599,831663,8995298
226549,100432,8120001,1211972,9120336
252464,256900,10219660,207079,9972261
169174,127556,9691420,450707,9978208
209742,152656,10015164,208170,9334638
208941,118212,9085929,209547,9670139
221980,121889,9911193,1917082,9233491
231852,145126,10009522,1749179,9650494
158910,143525,9937509,1932393,9084833
163330,111179,9144161,291083,9949696
144914,121116,9876965,780394,9272631
140612,120741,10026388,153403,8981993
140773,116832,9968691,1982780,9731418
150668,115512,9094397,158012,9087514
107864,104297,9899311,1698029,10343407
108217,143485,9960643,835809,8552794
110911,212595,10014676,1207057,9293450
110624,113409,9103135,975197,9808576
111135,112404,9997749,1004558,9269056
115329,113797,8918009,342416,8963117
100392,113246,9054257,446986,9749986
318815,154191,10089921,479047,9106049
174742,197936,7778177,604975,9852418
173039,102682,9249829,1257411,9949318
101765,85681,9780727,715944,331404
141103,108082,8297942,2133845,7675649
151393,109554,10653927,798685,11255503
168066,168375,9153200,1028800,8927199
172984,132594,10138543,938798,9851751
137887,119047,7736990,269642,8989365
139535,153646,11085018,205293,10007692
140651,208975,7891780,1164476,9015498
156791,192289,10008837,422522,8941802
166715,164331,8981373,360368,12072486
114639,171425,10026322,903603,5936977
108964,323897,7954217,675836,11038249
112328,109260,9063844,1441695,9033205
114782,109370,9928343,1502943,8906582
125597,110089,9028652,2274133,9967144
113617,109928,10046259,903885,8047626
111932,149903,9885408,1814162,11028844
113073,151106,8064079,90876,7945864
280047,173794,10112655,430684,9301001
107532,123844,8937276,1962675,10731181
118250,116694,8975628,758657,8998570
113525,150112,9912997,1767217,10219759
111599,180902,9174583,145829,9753419
111288,115853,8945798,752954,9275985
106722,112339,8937421,286873,11792971
138567,141980,3973612,1985780,8119061
71407,141183,2914721,267641,11317743
177514,118469,11014812,1843184,8565120
126436,152620,9140481,693491,8923678
138567,134303,10279223,1157789,9131128
140737,135570,9791145,822983,10957672
142486,136315,9779888,3010104,8086490
120979,162797,10085344,183476,10732241
260425,232287,8954388,2875596,8139425
88447,81505,10984911,896654,10035380
112615,139002,9063146,1911459,9920233
119339,132888,8911482,1183625,8917747
115060,134272,10964864,167842,10130973
209663,136028,8272853,1805765,7662861
250795,197852,10834230,291510,14293626
153890,128283,9863538,837279,4983834
118422,131455,9123254,206991,10938370
116948,129611,9915168,4718140,9107257
114539,133452,10000807,979666,9876828
115371,131985,8331960,1794496,10051384
115364,145231,11633156,1409828,8939285
185175,150759,9104979,1656834,10085480
139521,185042,9320234,213531,8247974
156878,129922,8553244,13750390,9099867
172379,130114,11985975,7095593,9525041
156053,174349,8095357,9998469,8956385
141755,138456,9906503,10025601,11226999
132877,118084,9130410,8914392,7882329
99129,172035,9923622,10345126,11035225
193949,139062,9899717,8748386,7957063
